Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       5/3741        soundEvent(unsigned int, unsigned char) [37]
                0.00    0.00      18/1218358     soundEvent(unsigned int, unsigned short) <cycle 1> [40]
                0.00    0.00     127/569709      CPUUpdateRegister(unsigned int, unsigned short) [103]
                0.00    0.00       2/18          Gba_Pcm::apply_control(int) [390]
                0.00    0.00       1/4734        CPUUpdateRender() [314]
                0.00    0.00       1/25          Blip_Synth_::volume_unit(double) [386]
                0.00    0.00       1/3           Gb_Apu::volume(double) [424]
                0.00    0.00       1/24312       CPUReadHalfWord(unsigned int) [264]
-----------------------------------------------
                0.00    0.00    2361/2361        armExecute() [6]
[101]    0.0    0.00    0.00    2361         arm550(unsigned int) [101]
                0.00    0.00    2361/842537      CPUReadByte(unsigned int) [65]
-----------------------------------------------
                0.00    0.00    3796/3796        thumbExecute() [2]
[102]    0.0    0.00    0.00    3796         thumbBD(unsigned int) [102]
                0.00    0.00    7592/4214266     CPUReadMemory(unsigned int) [26]
-----------------------------------------------
                0.00    0.00       1/569709      BIOS_RegisterRamReset(unsigned int) [107]
                0.00    0.00       2/569709      thumb70(unsigned int) [38]
                0.00    0.00     127/569709      CPUWriteByte(unsigned int, unsigned char) [100]
                0.00    0.00    9442/569709      arm5C0(unsigned int) [106]
                0.00    0.00   11820/569709      arm1CB(unsigned int) [105]
                0.00    0.00   48384/569709      thumb60(unsigned int) [95]
                0.00    0.00   83901/569709      thumb80(unsigned int) [13]
                0.00    0.00  416032/569709      CPUCheckDMA(int, int) <cycle 1> [18]
[103]    0.0    0.00    0.00  569709         CPUUpdateRegister(unsigned int, unsigned short) [103]
                0.00    0.00       4/3741        soundEvent(unsigned int, unsigned char) [37]
                0.00    0.00    2368/4734        CPUUpdateRender() [314]
                0.00    0.00       2/18          Gba_Pcm::apply_control(int) [390]
-----------------------------------------------
                0.00    0.00       1/1           CPUReset() [99]
[104]    0.0    0.00    0.00       1         soundReset() [104]
                0.00    0.00       1/3788        Gb_Apu::write_register(int, unsigned int, int) [36]
                0.00    0.00       1/1           remake_stereo_buffer() [478]
                0.00    0.00       1/1           SoundSDL::reset() [494]
                0.00    0.00       1/3           Gb_Apu::reset(Gb_Apu::mode_t, bool) [423]
                0.00    0.00       1/3           Blip_Buffer::clear(int) [416]
                0.00    0.00       1/1           Stereo_Buffer::clear() [482]
                0.00    0.00       1/18          Gba_Pcm::apply_control(int) [390]
-----------------------------------------------
                0.00    0.00   11820/11820       armExecute() [6]
[105]    0.0    0.00    0.00   11820         arm1CB(unsigned int) [105]
                0.00    0.00   11820/569709      CPUUpdateRegister(unsigned int, unsigned short) [103]
                0.00    0.00   11820/14182       CPUWriteHalfWord(unsigned int, unsigned short) [282]
-----------------------------------------------
                0.00    0.00   11899/11899       armExecute() [6]
[106]    0.0    0.00    0.00   11899         arm5C0(unsigned int) [106]
                0.00    0.00    9442/569709      CPUUpdateRegister(unsigned int, unsigned short) [103]
                0.00    0.00   11899/22811       CPUWriteByte(unsigned int, unsigned char) [266]
-----------------------------------------------
                0.00    0.00       1/1           CPUReset() [99]
[107]    0.0    0.00    0.00       1         BIOS_RegisterRamReset(unsigned int) [107]
                0.00    0.00       1/569709      CPUUpdateRegister(unsigned int, unsigned short) [103]
-----------------------------------------------
[108]    0.0    0.00    0.00       3+2       <cycle 2 as a whole> [108]
                0.00    0.00       4             Data_Reader::read(void*, int) <cycle 2> [409]
                0.00    0.00       1             fex_t::read_v(void*, int) <cycle 2> [490]
-----------------------------------------------
                0.00    0.00       1/91          ReadPrefString(char const*, char const*) [460]
                0.00    0.00       2/91          ReadPrefHex(char const*, int) [426]
                0.00    0.00      15/91          LoadConfigFile() [377]
                0.00    0.00      73/91          ReadPrefHex(char const*) [392]
[109]    0.0    0.00    0.00      91         iniparser_getstring [109]
-----------------------------------------------
                0.00    0.00      64/64          ReadPref(char const*, int) [381]
[110]    0.0    0.00    0.00      64         iniparser_getint [110]
-----------------------------------------------
                0.00    0.00       4/4           fex_open [116]
[111]    0.0    0.00    0.00       4         fex_identify_extension [111]
-----------------------------------------------
                0.00    0.00       1/2           utilFindType(char const*) [539]
                0.00    0.00       1/2           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[112]    0.0    0.00    0.00       2         fex_close [112]
-----------------------------------------------
                0.00    0.00       1/2           utilFindType(char const*) [539]
                0.00    0.00       1/2           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[113]    0.0    0.00    0.00       2         fex_done [113]
-----------------------------------------------
                0.00    0.00       2/2           fex_open [116]
[114]    0.0    0.00    0.00       2         fex_identify_header [114]
-----------------------------------------------
                0.00    0.00       1/2           utilFindType(char const*) [539]
                0.00    0.00       1/2           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[115]    0.0    0.00    0.00       2         fex_name [115]
-----------------------------------------------
                0.00    0.00       1/2           utilFindType(char const*) [539]
                0.00    0.00       1/2           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[116]    0.0    0.00    0.00       2         fex_open [116]
                0.00    0.00       4/4           fex_identify_extension [111]
                0.00    0.00       2/3           Std_File_Reader::Std_File_Reader() [421]
                0.00    0.00       2/3           Std_File_Reader::open(char const*) [419]
                0.00    0.00       2/3           Data_Reader::read(void*, int) <cycle 2> [409]
                0.00    0.00       2/2           fex_identify_header [114]
                0.00    0.00       2/2           Std_File_Reader::~Std_File_Reader() [437]
                0.00    0.00       2/2           new_binary() [430]
                0.00    0.00       2/2           fex_t::open(char const*) [440]
-----------------------------------------------
                0.00    0.00       1/1           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[117]    0.0    0.00    0.00       1         fex_read [117]
                0.00    0.00       1/2           fex_t::stat() [441]
-----------------------------------------------
                0.00    0.00       1/1           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[118]    0.0    0.00    0.00       1         fex_size [118]
-----------------------------------------------
                0.00    0.00       1/1           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[119]    0.0    0.00    0.00       1         fex_stat [119]
-----------------------------------------------
                0.00    0.00    3327/4586877     arm090(unsigned int) [331]
                0.00    0.00    4720/4586877     arm810(unsigned int) [94]
                0.00    0.00    4721/4586877     arm010(unsigned int) [319]
                0.00    0.00    5815/4586877     arm350(unsigned int) [307]
                0.00    0.00   23612/4586877     arm121(unsigned int) [272]
                0.00    0.00  633317/4586877     arm050(unsigned int) [211]
                0.00    0.00  860843/4586877     arm250(unsigned int) [92]
                0.00    0.00  882150/4586877     arm290(unsigned int) [205]
                0.00    0.00 2168372/4586877     armExecute() [6]
[194]    0.0    0.00    0.00 4586877         codeTicksAccessSeq32(unsigned int) [194]
